measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,6,China,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,14.716958086115646,49.582531181090914,2.3846200409054137
6,Incidence,6,China,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,13.466456560580662,43.91172318619768,2.2094484843183606
6,Incidence,6,China,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,65.72283124719269,211.64645057020633,10.8233199778804
6,Incidence,6,China,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,48.43391625869358,149.57803166273723,7.857997591483246
6,Incidence,170,Congo,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,183.83331535765055,295.28028687366225,104.09484091053507
6,Incidence,170,Congo,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,274.3955845524303,443.22636990469704,152.2514905936037
6,Incidence,170,Congo,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,356.06086918429435,538.3721133134237,218.6628587559469
6,Incidence,170,Congo,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,611.0217746760991,947.4509596052183,363.6635561979642
6,Incidence,173,Gabon,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.015671704597962233,0.059673315505611925,0.001876036223403058
6,Incidence,173,Gabon,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.017358135050598092,0.06706424718629744,0.002009811824195035
6,Incidence,173,Gabon,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.030073534762576695,0.1144505455169782,0.0036937371947906817
6,Incidence,173,Gabon,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.041392506929548885,0.15876153143826718,0.005224769381835128
6,Incidence,180,Kenya,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,1148.8245283010453,1986.3136287104126,508.2710755874725
6,Incidence,180,Kenya,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,1331.0342189178373,2365.9264911865807,598.5390146142522
6,Incidence,180,Kenya,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,6655.82473079385,10225.785496664614,4039.4286045888293
6,Incidence,180,Kenya,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,6564.747702108239,10266.124002198201,3906.740551456042
6,Incidence,169,Central African Republic,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,9.883552712113417,32.87614305242851,1.396297420063822
6,Incidence,169,Central African Republic,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,10.040523061305722,35.6113038413429,1.3550743315202547
6,Incidence,169,Central African Republic,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,19.900561892896963,67.98533060243516,2.8690838490754578
6,Incidence,169,Central African Republic,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,22.929997173435254,77.8540844298748,3.409759971457619
6,Incidence,11,Indonesia,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,2.550290606396533,10.310980494477864,0.2722961508632069
6,Incidence,11,Indonesia,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,2.3769727385245463,9.693832532705057,0.25862781545925156
6,Incidence,11,Indonesia,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,6.25790171653307,24.959935102094438,0.624303683719661
6,Incidence,11,Indonesia,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,5.354720802372364,22.531109392786878,0.5402869465789005
6,Incidence,163,India,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,22165.725716889632,33010.24671924548,13458.382170841818
6,Incidence,163,India,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,35597.26588145746,52054.89360440148,21426.546537336664
6,Incidence,163,India,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,93252.8109416825,142097.01209810658,57963.36414012491
6,Incidence,163,India,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,106006.5701702445,165741.73388144985,65370.86310572952
6,Incidence,16,Philippines,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,417.78670201924325,1056.556548873979,104.74068726829215
6,Incidence,16,Philippines,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,291.1690056177283,734.5468195329452,73.95593623847158
6,Incidence,16,Philippines,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,324.6317434317243,820.722331349982,82.75218484603133
6,Incidence,16,Philippines,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,266.09586521846586,656.1724423669348,68.49860934369806
6,Incidence,6,China,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,161.40312781916697,543.8786880561076,26.143529740858604
6,Incidence,6,China,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,147.68537171246916,481.3143105699565,24.236538093071143
6,Incidence,6,China,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,720.8147503540276,2319.449411227935,118.76591642571714
6,Incidence,6,China,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,531.1891733244797,1640.2287778979148,86.2208651805035
6,Incidence,171,Democratic Republic of the Congo,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,4782.3843391530045,7104.627803488879,2918.937752388144
6,Incidence,171,Democratic Republic of the Congo,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,7750.108277219953,11649.503751346449,4652.367542720082
6,Incidence,171,Democratic Republic of the Congo,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,8115.73559295837,12177.285960523235,4954.307645303071
6,Incidence,171,Democratic Republic of the Congo,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,14743.647192777395,22246.346764710186,8872.000220459666
6,Incidence,189,United Republic of Tanzania,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.3469258242086864,1.2587422909658306,0.05458419890205275
6,Incidence,189,United Republic of Tanzania,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.4657949668073447,1.6076799764846261,0.07498697241347464
6,Incidence,189,United Republic of Tanzania,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.9551533359651168,3.3369629713489366,0.15094898332792447
6,Incidence,189,United Republic of Tanzania,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.2209451030361143,4.27878064279145,0.19116918880711387
6,Incidence,16,Philippines,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,11308.765856037318,16602.568064564555,7062.531498411307
6,Incidence,16,Philippines,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,9310.552067893663,13853.777182685466,5777.68828259573
6,Incidence,16,Philippines,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,14454.338424630123,20452.579615957195,9495.588693982252
6,Incidence,16,Philippines,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,10099.369174714584,14552.113598023418,6555.498553808172
6,Incidence,135,Brazil,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,497.47528305380615,781.720137042463,267.9863456194138
6,Incidence,135,Brazil,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,597.8873733891784,965.7528479416418,322.7567177054298
6,Incidence,135,Brazil,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,2360.5429491036225,3739.224142317132,1409.4966763353136
6,Incidence,135,Brazil,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,1700.5711083313106,2690.9066402425556,995.2238895243859
6,Incidence,179,Ethiopia,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,120.57446234020516,443.4285002231097,18.61464310350954
6,Incidence,179,Ethiopia,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,150.04841613457083,558.5946271768166,23.27756165018714
6,Incidence,179,Ethiopia,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,409.51207205898453,1558.242546950677,77.10569724454453
6,Incidence,179,Ethiopia,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,422.02500411463535,1571.8868492987979,78.93809489845881
6,Incidence,189,United Republic of Tanzania,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,1991.673992444561,3183.5686749631654,1090.9359821996306
6,Incidence,189,United Republic of Tanzania,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,2700.591091794777,4290.60921230139,1479.796788395701
6,Incidence,163,India,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,1728.7394894904737,4819.707049180043,284.0091207419598
6,Incidence,163,India,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,2828.069095681942,7634.491558375686,469.9369968468285
6,Incidence,163,India,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,7323.588974606836,19798.471630620177,1292.5287638173968
6,Incidence,163,India,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,8374.582570272472,21912.240392950796,1415.842782440714
6,Incidence,165,Pakistan,1,Male,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,9267.731122008845,14327.51262660243,5509.669760897832
6,Incidence,165,Pakistan,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,24481.195043037365,36351.97777978921,14642.761735083619
6,Incidence,165,Pakistan,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,22410.701590466186,34327.24271362987,13770.252219042077
6,Incidence,165,Pakistan,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,33512.41321245997,51173.48117047456,20253.72178043041
